Area,Code,Price,Month,RegionName,RegionCode
Gloucestershire,E10000013,157510.857,2017-05-01,South West,E12000009
Gloucestershire,E10000013,160559.5904,2017-06-01,South West,E12000009
Gloucestershire,E10000013,161971.7785,2017-07-01,South West,E12000009
Gloucestershire,E10000013,162259.0777,2017-08-01,South West,E12000009
Gloucestershire,E10000013,162411.3754,2017-09-01,South West,E12000009
Gloucestershire,E10000013,163319.9537,2017-10-01,South West,E12000009
Gloucestershire,E10000013,163922.6713,2017-11-01,South West,E12000009
Gloucestershire,E10000013,163441.6154,2017-12-01,South West,E12000009
Gloucestershire,E10000013,162043.8858,2018-01-01,South West,E12000009
Gloucestershire,E10000013,160265.9374,2018-02-01,South West,E12000009
Gloucestershire,E10000013,159216.7456,2018-03-01,South West,E12000009
Gloucestershire,E10000013,158442.7823,2018-04-01,South West,E12000009
Gloucestershire,E10000013,158730.8283,2018-05-01,South West,E12000009
Gloucestershire,E10000013,160618.9341,2018-06-01,South West,E12000009
Gloucestershire,E10000013,163317.6307,2018-07-01,South West,E12000009
Gloucestershire,E10000013,165379.5682,2018-08-01,South West,E12000009
Gloucestershire,E10000013,165959.0603,2018-09-01,South West,E12000009
Gloucestershire,E10000013,166154.4816,2018-10-01,South West,E12000009
Gloucestershire,E10000013,165270.9529,2018-11-01,South West,E12000009
Gloucestershire,E10000013,165486.985,2018-12-01,South West,E12000009
Gloucestershire,E10000013,162608.4896,2019-01-01,South West,E12000009
Gloucestershire,E10000013,163293.0262,2019-02-01,South West,E12000009
Gloucestershire,E10000013,162673.8356,2019-03-01,South West,E12000009
Gloucestershire,E10000013,163131.0973,2019-04-01,South West,E12000009
Gloucestershire,E10000013,161560.9198,2019-05-01,South West,E12000009
Gloucestershire,E10000013,161959.9871,2019-06-01,South West,E12000009
Gloucestershire,E10000013,163536.4228,2019-07-01,South West,E12000009
Gloucestershire,E10000013,165065.8353,2019-08-01,South West,E12000009
Hampshire,E10000014,173804.0556,2016-09-01,South East,E12000008
Hampshire,E10000014,174757.793,2016-10-01,South East,E12000008
Hampshire,E10000014,174695.9657,2016-11-01,South East,E12000008
Hampshire,E10000014,175949.1229,2016-12-01,South East,E12000008
Hampshire,E10000014,176728.1402,2017-01-01,South East,E12000008
Hampshire,E10000014,178413.1502,2017-02-01,South East,E12000008
Hampshire,E10000014,179231.5973,2017-03-01,South East,E12000008
Hampshire,E10000014,180256.5425,2017-04-01,South East,E12000008
Hampshire,E10000014,181238.8422,2017-05-01,South East,E12000008
Hampshire,E10000014,183569.0745,2017-06-01,South East,E12000008
Hampshire,E10000014,185279.049,2017-07-01,South East,E12000008
Hampshire,E10000014,185814.3506,2017-08-01,South East,E12000008
Hampshire,E10000014,185520.0748,2017-09-01,South East,E12000008
Hampshire,E10000014,184982.2503,2017-10-01,South East,E12000008
Hampshire,E10000014,184924.3265,2017-11-01,South East,E12000008
Hampshire,E10000014,184747.9874,2017-12-01,South East,E12000008
Hampshire,E10000014,184311.2371,2018-01-01,South East,E12000008
Hampshire,E10000014,184310.3532,2018-02-01,South East,E12000008
Hampshire,E10000014,183938.1899,2018-03-01,South East,E12000008
Hampshire,E10000014,183436.7733,2018-04-01,South East,E12000008
Hampshire,E10000014,181878.0431,2018-05-01,South East,E12000008
Hampshire,E10000014,181535.4588,2018-06-01,South East,E12000008
Hampshire,E10000014,182211.0818,2018-07-01,South East,E12000008
Hampshire,E10000014,183444.8198,2018-08-01,South East,E12000008
Hampshire,E10000014,183175.3171,2018-09-01,South East,E12000008
Hampshire,E10000014,182522.2765,2018-10-01,South East,E12000008
Hampshire,E10000014,180916.8987,2018-11-01,South East,E12000008
Hampshire,E10000014,181090.0122,2018-12-01,South East,E12000008
Hampshire,E10000014,180466.3681,2019-01-01,South East,E12000008
Hampshire,E10000014,181007.3122,2019-02-01,South East,E12000008
Hampshire,E10000014,179549.5485,2019-03-01,South East,E12000008
Hampshire,E10000014,179131.0121,2019-04-01,South East,E12000008
Hampshire,E10000014,177771.7137,2019-05-01,South East,E12000008
Hampshire,E10000014,178311.3546,2019-06-01,South East,E12000008
Hampshire,E10000014,178219.9716,2019-07-01,South East,E12000008
Hampshire,E10000014,179280.2377,2019-08-01,South East,E12000008
Hertfordshire,E10000015,252726.8181,2016-09-01,East of England,E12000006
Hertfordshire,E10000015,253640.1293,2016-10-01,East of England,E12000006
Hertfordshire,E10000015,255126.5404,2016-11-01,East of England,E12000006
Hertfordshire,E10000015,255173.3805,2016-12-01,East of England,E12000006
Hertfordshire,E10000015,254632.043,2017-01-01,East of England,E12000006
Hertfordshire,E10000015,256368.1696,2017-02-01,East of England,E12000006
Hertfordshire,E10000015,256925.1736,2017-03-01,East of England,E12000006
Hertfordshire,E10000015,258258.8955,2017-04-01,East of England,E12000006
Hertfordshire,E10000015,258899.5884,2017-05-01,East of England,E12000006
Hertfordshire,E10000015,260195.4671,2017-06-01,East of England,E12000006
Hertfordshire,E10000015,261533.9192,2017-07-01,East of England,E12000006
Hertfordshire,E10000015,261631.6142,2017-08-01,East of England,E12000006
Hertfordshire,E10000015,262169.3765,2017-09-01,East of England,E12000006
Hertfordshire,E10000015,261002.5992,2017-10-01,East of England,E12000006
Hertfordshire,E10000015,260728.6144,2017-11-01,East of England,E12000006
Hertfordshire,E10000015,261122.2319,2017-12-01,East of England,E12000006
Hertfordshire,E10000015,262179.5443,2018-01-01,East of England,E12000006
Hertfordshire,E10000015,262197.1854,2018-02-01,East of England,E12000006
Hertfordshire,E10000015,259291.0656,2018-03-01,East of England,E12000006
Hertfordshire,E10000015,257898.5144,2018-04-01,East of England,E12000006
Hertfordshire,E10000015,255326.6174,2018-05-01,East of England,E12000006
Hertfordshire,E10000015,255999.103,2018-06-01,East of England,E12000006
Hertfordshire,E10000015,255246.4263,2018-07-01,East of England,E12000006
Hertfordshire,E10000015,256913.3562,2018-08-01,East of England,E12000006
Hertfordshire,E10000015,256816.0677,2018-09-01,East of England,E12000006
Hertfordshire,E10000015,257080.7918,2018-10-01,East of England,E12000006
Hertfordshire,E10000015,254962.8136,2018-11-01,East of England,E12000006
Hertfordshire,E10000015,253812.1705,2018-12-01,East of England,E12000006
Hertfordshire,E10000015,250903.2877,2019-01-01,East of England,E12000006
Hertfordshire,E10000015,251310.0984,2019-02-01,East of England,E12000006
Hertfordshire,E10000015,250783.9945,2019-03-01,East of England,E12000006
Hertfordshire,E10000015,251727.4485,2019-04-01,East of England,E12000006
Hertfordshire,E10000015,250555.7098,2019-05-01,East of England,E12000006
Hertfordshire,E10000015,250720.4979,2019-06-01,East of England,E12000006
Hertfordshire,E10000015,251467.0958,2019-07-01,East of England,E12000006
Hertfordshire,E10000015,251349.8628,2019-08-01,East of England,E12000006
Kent,E10000016,173574.9127,2016-09-01,South East,E12000008
Kent,E10000016,174457.3929,2016-10-01,South East,E12000008
Kent,E10000016,174431.4807,2016-11-01,South East,E12000008
Kent,E10000016,175701.1673,2016-12-01,South East,E12000008
Kent,E10000016,176504.3499,2017-01-01,South East,E12000008
Kent,E10000016,178114.4439,2017-02-01,South East,E12000008
Kent,E10000016,178336.3766,2017-03-01,South East,E12000008
Kent,E10000016,178605.6637,2017-04-01,South East,E12000008
Kent,E10000016,179524.593,2017-05-01,South East,E12000008
Kent,E10000016,181697.4985,2017-06-01,South East,E12000008
Kent,E10000016,184210.6699,2017-07-01,South East,E12000008
Kent,E10000016,185232.683,2017-08-01,South East,E12000008
Kent,E10000016,185423.4026,2017-09-01,South East,E12000008
Kent,E10000016,184069.4507,2017-10-01,South East,E12000008
Kent,E10000016,183732.9151,2017-11-01,South East,E12000008
Kent,E10000016,184865.9648,2017-12-01,South East,E12000008
Kent,E10000016,186062.7444,2018-01-01,South East,E12000008
Kent,E10000016,186522.9568,2018-02-01,South East,E12000008
Kent,E10000016,184797.2081,2018-03-01,South East,E12000008
Kent,E10000016,184665.7682,2018-04-01,South East,E12000008
Kent,E10000016,183421.7478,2018-05-01,South East,E12000008
Kent,E10000016,185268.9261,2018-06-01,South East,E12000008
Kent,E10000016,185350.9384,2018-07-01,South East,E12000008
Kent,E10000016,186755.0723,2018-08-01,South East,E12000008
Kent,E10000016,186931.7802,2018-09-01,South East,E12000008
Kent,E10000016,187447.1575,2018-10-01,South East,E12000008
Kent,E10000016,186533.8257,2018-11-01,South East,E12000008
Kent,E10000016,185396.0846,2018-12-01,South East,E12000008
Kent,E10000016,184490.1808,2019-01-01,South East,E12000008
Kent,E10000016,184242.8298,2019-02-01,South East,E12000008
Kent,E10000016,182775.4749,2019-03-01,South East,E12000008
Kent,E10000016,181271.4603,2019-04-01,South East,E12000008
Kent,E10000016,181779.8607,2019-05-01,South East,E12000008
Kent,E10000016,182714.0463,2019-06-01,South East,E12000008
Kent,E10000016,183833.3548,2019-07-01,South East,E12000008
Kent,E10000016,181954.241,2019-08-01,South East,E12000008
Lancashire,E10000017,93022.33294,2016-09-01,North West,E12000002
Lancashire,E10000017,93180.72004,2016-10-01,North West,E12000002
Lancashire,E10000017,92661.21123,2016-11-01,North West,E12000002
Lancashire,E10000017,92713.664,2016-12-01,North West,E12000002
Lancashire,E10000017,92854.98241,2017-01-01,North West,E12000002
Lancashire,E10000017,94115.87243,2017-02-01,North West,E12000002
Lancashire,E10000017,94323.49766,2017-03-01,North West,E12000002
Lancashire,E10000017,94943.72069,2017-04-01,North West,E12000002
Lancashire,E10000017,94539.33702,2017-05-01,North West,E12000002
Lancashire,E10000017,95943.37665,2017-06-01,North West,E12000002
Lancashire,E10000017,96599.22022,2017-07-01,North West,E12000002
Lancashire,E10000017,97633.25843,2017-08-01,North West,E12000002
Lancashire,E10000017,97646.96688,2017-09-01,North West,E12000002
Lancashire,E10000017,97078.58926,2017-10-01,North West,E12000002
Lancashire,E10000017,96645.72774,2017-11-01,North West,E12000002
Lancashire,E10000017,95923.67325,2017-12-01,North West,E12000002
Lancashire,E10000017,95653.58452,2018-01-01,North West,E12000002
Lancashire,E10000017,95493.31697,2018-02-01,North West,E12000002
Lancashire,E10000017,95124.91316,2018-03-01,North West,E12000002
Lancashire,E10000017,94943.25928,2018-04-01,North West,E12000002
Lancashire,E10000017,94625.42789,2018-05-01,North West,E12000002
Lancashire,E10000017,95426.36825,2018-06-01,North West,E12000002
Lancashire,E10000017,95623.43369,2018-07-01,North West,E12000002
Lancashire,E10000017,96700.90951,2018-08-01,North West,E12000002
Lancashire,E10000017,96620.28108,2018-09-01,North West,E12000002
Lancashire,E10000017,97406.65115,2018-10-01,North West,E12000002
Lancashire,E10000017,96191.39873,2018-11-01,North West,E12000002
Lancashire,E10000017,96703.70341,2018-12-01,North West,E12000002
Lancashire,E10000017,95883.87633,2019-01-01,North West,E12000002
Lancashire,E10000017,96086.96665,2019-02-01,North West,E12000002
Lancashire,E10000017,94491.89655,2019-03-01,North West,E12000002
Lancashire,E10000017,93808.0523,2019-04-01,North West,E12000002
Lancashire,E10000017,93681.13139,2019-05-01,North West,E12000002
Lancashire,E10000017,94570.32218,2019-06-01,North West,E12000002
Lancashire,E10000017,95770.99744,2019-07-01,North West,E12000002
Lancashire,E10000017,97000.12131,2019-08-01,North West,E12000002
Leicestershire,E10000018,113230.2655,2016-09-01,East Midlands,E12000004
Leicestershire,E10000018,113892.383,2016-10-01,East Midlands,E12000004
Leicestershire,E10000018,114425.7112,2016-11-01,East Midlands,E12000004
Leicestershire,E10000018,115377.4425,2016-12-01,East Midlands,E12000004
Leicestershire,E10000018,115188.9206,2017-01-01,East Midlands,E12000004
Leicestershire,E10000018,116239.8585,2017-02-01,East Midlands,E12000004
Leicestershire,E10000018,117044.133,2017-03-01,East Midlands,E12000004
Leicestershire,E10000018,118569.5987,2017-04-01,East Midlands,E12000004
Leicestershire,E10000018,119239.4592,2017-05-01,East Midlands,E12000004
Leicestershire,E10000018,120581.6885,2017-06-01,East Midlands,E12000004
Leicestershire,E10000018,122325.9978,2017-07-01,East Midlands,E12000004
Leicestershire,E10000018,123829.4929,2017-08-01,East Midlands,E12000004
Leicestershire,E10000018,124025.5944,2017-09-01,East Midlands,E12000004
Leicestershire,E10000018,123402.4059,2017-10-01,East Midlands,E12000004
Leicestershire,E10000018,123572.4464,2017-11-01,East Midlands,E12000004
Leicestershire,E10000018,124203.4048,2017-12-01,East Midlands,E12000004
Leicestershire,E10000018,123920.769,2018-01-01,East Midlands,E12000004
Leicestershire,E10000018,123449.3294,2018-02-01,East Midlands,E12000004
Leicestershire,E10000018,123337.9525,2018-03-01,East Midlands,E12000004
Leicestershire,E10000018,124664.8847,2018-04-01,East Midlands,E12000004
Leicestershire,E10000018,124577.1088,2018-05-01,East Midlands,E12000004
Leicestershire,E10000018,125465.9509,2018-06-01,East Midlands,E12000004
Leicestershire,E10000018,125042.0274,2018-07-01,East Midlands,E12000004
Leicestershire,E10000018,125599.6251,2018-08-01,East Midlands,E12000004
Leicestershire,E10000018,125515.86,2018-09-01,East Midlands,E12000004
Leicestershire,E10000018,126584.8322,2018-10-01,East Midlands,E12000004
Leicestershire,E10000018,127496.1483,2018-11-01,East Midlands,E12000004
Leicestershire,E10000018,128556.7555,2018-12-01,East Midlands,E12000004
Leicestershire,E10000018,127713.8278,2019-01-01,East Midlands,E12000004
Leicestershire,E10000018,126787.2247,2019-02-01,East Midlands,E12000004
Leicestershire,E10000018,125002.5483,2019-03-01,East Midlands,E12000004
Leicestershire,E10000018,123832.3552,2019-04-01,East Midlands,E12000004
Leicestershire,E10000018,124566.1335,2019-05-01,East Midlands,E12000004
Leicestershire,E10000018,125692.6876,2019-06-01,East Midlands,E12000004
Leicestershire,E10000018,126466.7919,2019-07-01,East Midlands,E12000004
Leicestershire,E10000018,126518.2163,2019-08-01,East Midlands,E12000004
Lincolnshire,E10000019,91742.84775,2016-09-01,East Midlands,E12000004
Lincolnshire,E10000019,92151.58176,2016-10-01,East Midlands,E12000004
Lincolnshire,E10000019,92346.62393,2016-11-01,East Midlands,E12000004
Lincolnshire,E10000019,91992.47844,2016-12-01,East Midlands,E12000004
Lincolnshire,E10000019,91830.68958,2017-01-01,East Midlands,E12000004
Lincolnshire,E10000019,92820.64582,2017-02-01,East Midlands,E12000004
Lincolnshire,E10000019,93840.61341,2017-03-01,East Midlands,E12000004
Lincolnshire,E10000019,95124.76035,2017-04-01,East Midlands,E12000004
Lincolnshire,E10000019,95403.13604,2017-05-01,East Midlands,E12000004
Lincolnshire,E10000019,96843.95304,2017-06-01,East Midlands,E12000004
Lincolnshire,E10000019,97909.74601,2017-07-01,East Midlands,E12000004
Lincolnshire,E10000019,98487.97505,2017-08-01,East Midlands,E12000004
Lincolnshire,E10000019,98396.55219,2017-09-01,East Midlands,E12000004
Lincolnshire,E10000019,97825.48474,2017-10-01,East Midlands,E12000004
Lincolnshire,E10000019,97256.7938,2017-11-01,East Midlands,E12000004
Lincolnshire,E10000019,97729.14079,2017-12-01,East Midlands,E12000004
Lincolnshire,E10000019,98264.77968,2018-01-01,East Midlands,E12000004
Lincolnshire,E10000019,99077.52344,2018-02-01,East Midlands,E12000004
Lincolnshire,E10000019,98446.26408,2018-03-01,East Midlands,E12000004
Lincolnshire,E10000019,98178.32876,2018-04-01,East Midlands,E12000004
Lincolnshire,E10000019,97770.71509,2018-05-01,East Midlands,E12000004
Lincolnshire,E10000019,98314.17618,2018-06-01,East Midlands,E12000004
Lincolnshire,E10000019,99168.05378,2018-07-01,East Midlands,E12000004
Lincolnshire,E10000019,99857.94223,2018-08-01,East Midlands,E12000004
Lincolnshire,E10000019,100543.2472,2018-09-01,East Midlands,E12000004
Lincolnshire,E10000019,100306.7451,2018-10-01,East Midlands,E12000004
Lincolnshire,E10000019,100312.9929,2018-11-01,East Midlands,E12000004
Lincolnshire,E10000019,99651.15871,2018-12-01,East Midlands,E12000004
Lincolnshire,E10000019,99579.50642,2019-01-01,East Midlands,E12000004
Lincolnshire,E10000019,99653.24823,2019-02-01,East Midlands,E12000004
Lincolnshire,E10000019,100099.1187,2019-03-01,East Midlands,E12000004
Lincolnshire,E10000019,99632.67161,2019-04-01,East Midlands,E12000004
Lincolnshire,E10000019,98701.83731,2019-05-01,East Midlands,E12000004
Lincolnshire,E10000019,98205.19689,2019-06-01,East Midlands,E12000004
Lincolnshire,E10000019,98817.3909,2019-07-01,East Midlands,E12000004
Lincolnshire,E10000019,99644.52108,2019-08-01,East Midlands,E12000004
Norfolk,E10000020,125022.995,2016-09-01,East of England,E12000006
Norfolk,E10000020,125817.0941,2016-10-01,East of England,E12000006
Norfolk,E10000020,126140.9206,2016-11-01,East of England,E12000006
Norfolk,E10000020,126312.5684,2016-12-01,East of England,E12000006
Norfolk,E10000020,126412.9504,2017-01-01,East of England,E12000006
Norfolk,E10000020,127822.8595,2017-02-01,East of England,E12000006
Norfolk,E10000020,129068.3701,2017-03-01,East of England,E12000006
Norfolk,E10000020,129550.6972,2017-04-01,East of England,E12000006
Norfolk,E10000020,129983.9289,2017-05-01,East of England,E12000006
Norfolk,E10000020,130068.052,2017-06-01,East of England,E12000006
Norfolk,E10000020,132403.2071,2017-07-01,East of England,E12000006
Norfolk,E10000020,132509.3244,2017-08-01,East of England,E12000006
Norfolk,E10000020,134033.4685,2017-09-01,East of England,E12000006
Norfolk,E10000020,133127.8831,2017-10-01,East of England,E12000006
Norfolk,E10000020,133232.3343,2017-11-01,East of England,E12000006
Norfolk,E10000020,132955.6375,2017-12-01,East of England,E12000006
Norfolk,E10000020,133051.0323,2018-01-01,East of England,E12000006
Norfolk,E10000020,132852.0396,2018-02-01,East of England,E12000006
Norfolk,E10000020,132216.0834,2018-03-01,East of England,E12000006
Norfolk,E10000020,132203.5161,2018-04-01,East of England,E12000006
Norfolk,E10000020,131825.8541,2018-05-01,East of England,E12000006
Norfolk,E10000020,132305.0697,2018-06-01,East of England,E12000006
Norfolk,E10000020,132940.8072,2018-07-01,East of England,E12000006
Norfolk,E10000020,134457.235,2018-08-01,East of England,E12000006
Norfolk,E10000020,135065.1309,2018-09-01,East of England,E12000006
Norfolk,E10000020,135799.1837,2018-10-01,East of England,E12000006
Norfolk,E10000020,135211.2445,2018-11-01,East of England,E12000006
Norfolk,E10000020,135812.1391,2018-12-01,East of England,E12000006
Norfolk,E10000020,135240.7811,2019-01-01,East of England,E12000006
Norfolk,E10000020,135950.162,2019-02-01,East of England,E12000006
Norfolk,E10000020,134522.003,2019-03-01,East of England,E12000006
Norfolk,E10000020,134016.829,2019-04-01,East of England,E12000006
Norfolk,E10000020,132836.4081,2019-05-01,East of England,E12000006
Norfolk,E10000020,133025.1552,2019-06-01,East of England,E12000006
Norfolk,E10000020,132655.082,2019-07-01,East of England,E12000006
Norfolk,E10000020,132265.4036,2019-08-01,East of England,E12000006
Northamptonshire,E10000021,114311.9096,2016-09-01,East Midlands,E12000004
Northamptonshire,E10000021,114630.3904,2016-10-01,East Midlands,E12000004
Northamptonshire,E10000021,114736.8847,2016-11-01,East Midlands,E12000004
Northamptonshire,E10000021,115244.3915,2016-12-01,East Midlands,E12000004
Northamptonshire,E10000021,116058.0413,2017-01-01,East Midlands,E12000004
Northamptonshire,E10000021,117651.5849,2017-02-01,East Midlands,E12000004
Northamptonshire,E10000021,118185.5181,2017-03-01,East Midlands,E12000004
Northamptonshire,E10000021,118904.684,2017-04-01,East Midlands,E12000004
Northamptonshire,E10000021,120099.2349,2017-05-01,East Midlands,E12000004
Northamptonshire,E10000021,121692.7717,2017-06-01,East Midlands,E12000004
Northamptonshire,E10000021,123789.2264,2017-07-01,East Midlands,E12000004
Northamptonshire,E10000021,124382.5266,2017-08-01,East Midlands,E12000004
Northamptonshire,E10000021,124920.3664,2017-09-01,East Midlands,E12000004
Northamptonshire,E10000021,124584.525,2017-10-01,East Midlands,E12000004
Northamptonshire,E10000021,124341.8542,2017-11-01,East Midlands,E12000004
Northamptonshire,E10000021,124626.4158,2017-12-01,East Midlands,E12000004
Northamptonshire,E10000021,124756.0366,2018-01-01,East Midlands,E12000004
Northamptonshire,E10000021,124956.4463,2018-02-01,East Midlands,E12000004
Northamptonshire,E10000021,124958.5093,2018-03-01,East Midlands,E12000004
Northamptonshire,E10000021,124916.6882,2018-04-01,East Midlands,E12000004
Northamptonshire,E10000021,125533.7066,2018-05-01,East Midlands,E12000004
Northamptonshire,E10000021,125669.214,2018-06-01,East Midlands,E12000004
Northamptonshire,E10000021,126280.5555,2018-07-01,East Midlands,E12000004
Northamptonshire,E10000021,126520.6939,2018-08-01,East Midlands,E12000004
Northamptonshire,E10000021,127067.8424,2018-09-01,East Midlands,E12000004
Northamptonshire,E10000021,126359.4318,2018-10-01,East Midlands,E12000004
Northamptonshire,E10000021,125295.9731,2018-11-01,East Midlands,E12000004
Northamptonshire,E10000021,125178.706,2018-12-01,East Midlands,E12000004
Northamptonshire,E10000021,125479.2957,2019-01-01,East Midlands,E12000004
Northamptonshire,E10000021,126078.6361,2019-02-01,East Midlands,E12000004
Northamptonshire,E10000021,124871.6129,2019-03-01,East Midlands,E12000004
Northamptonshire,E10000021,124262.3333,2019-04-01,East Midlands,E12000004
Northamptonshire,E10000021,123405.5066,2019-05-01,East Midlands,E12000004
Northamptonshire,E10000021,123600.9627,2019-06-01,East Midlands,E12000004
Northamptonshire,E10000021,124115.1709,2019-07-01,East Midlands,E12000004
Northamptonshire,E10000021,124050.1142,2019-08-01,East Midlands,E12000004
North Yorkshire,E10000023,131291.3847,2016-09-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,131655.8257,2016-10-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,132681.0825,2016-11-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,134407.2666,2016-12-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,133927.375,2017-01-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,134357.8533,2017-02-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,134243.7076,2017-03-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,136349.3501,2017-04-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,137249.6473,2017-05-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138306.4005,2017-06-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138034.7548,2017-07-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138425.6732,2017-08-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,140375.757,2017-09-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,141075.5581,2017-10-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,141975.3676,2017-11-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,141100.3508,2017-12-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,141127.9311,2018-01-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,140778.1532,2018-02-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,139638.0107,2018-03-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138779.5214,2018-04-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,137362.9938,2018-05-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,137177.6695,2018-06-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138503.3032,2018-07-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,139860.8361,2018-08-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,141228.8379,2018-09-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,140100.1014,2018-10-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138435.4959,2018-11-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138582.2615,2018-12-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138048.8418,2019-01-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,138205.1733,2019-02-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,136471.3942,2019-03-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,136634.7219,2019-04-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,135815.0445,2019-05-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,136683.133,2019-06-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,137376.5518,2019-07-01,Yorkshire and The Humber,E12000003
North Yorkshire,E10000023,137877.0676,2019-08-01,Yorkshire and The Humber,E12000003
Nottinghamshire,E10000024,98626.72294,2016-09-01,East Midlands,E12000004
Nottinghamshire,E10000024,98900.19255,2016-10-01,East Midlands,E12000004
Nottinghamshire,E10000024,99045.83908,2016-11-01,East Midlands,E12000004
Nottinghamshire,E10000024,99558.50895,2016-12-01,East Midlands,E12000004
Nottinghamshire,E10000024,99648.84177,2017-01-01,East Midlands,E12000004
Nottinghamshire,E10000024,99686.53069,2017-02-01,East Midlands,E12000004
Nottinghamshire,E10000024,99183.46831,2017-03-01,East Midlands,E12000004
Nottinghamshire,E10000024,100539.9512,2017-04-01,East Midlands,E12000004
Nottinghamshire,E10000024,101872.2252,2017-05-01,East Midlands,E12000004
Nottinghamshire,E10000024,103540.6624,2017-06-01,East Midlands,E12000004
Nottinghamshire,E10000024,104339.8337,2017-07-01,East Midlands,E12000004
Nottinghamshire,E10000024,105193.8573,2017-08-01,East Midlands,E12000004
Nottinghamshire,E10000024,105665.7501,2017-09-01,East Midlands,E12000004
Nottinghamshire,E10000024,105881.3109,2017-10-01,East Midlands,E12000004
Nottinghamshire,E10000024,105536.1016,2017-11-01,East Midlands,E12000004
Nottinghamshire,E10000024,105418.6965,2017-12-01,East Midlands,E12000004
Nottinghamshire,E10000024,104991.7197,2018-01-01,East Midlands,E12000004
Nottinghamshire,E10000024,105921.656,2018-02-01,East Midlands,E12000004
Nottinghamshire,E10000024,105376.8602,2018-03-01,East Midlands,E12000004
Nottinghamshire,E10000024,105650.2317,2018-04-01,East Midlands,E12000004
Nottinghamshire,E10000024,105093.7264,2018-05-01,East Midlands,E12000004
Nottinghamshire,E10000024,106213.653,2018-06-01,East Midlands,E12000004
Nottinghamshire,E10000024,106246.0034,2018-07-01,East Midlands,E12000004
Nottinghamshire,E10000024,106784.4093,2018-08-01,East Midlands,E12000004
Nottinghamshire,E10000024,107629.1643,2018-09-01,East Midlands,E12000004
Nottinghamshire,E10000024,108237.2608,2018-10-01,East Midlands,E12000004
Nottinghamshire,E10000024,107801.1502,2018-11-01,East Midlands,E12000004
Nottinghamshire,E10000024,107501.9158,2018-12-01,East Midlands,E12000004
Nottinghamshire,E10000024,106594.7978,2019-01-01,East Midlands,E12000004
Nottinghamshire,E10000024,106306.5451,2019-02-01,East Midlands,E12000004
Nottinghamshire,E10000024,105982.9616,2019-03-01,East Midlands,E12000004
Nottinghamshire,E10000024,105828.9703,2019-04-01,East Midlands,E12000004
Nottinghamshire,E10000024,106453.3549,2019-05-01,East Midlands,E12000004
Nottinghamshire,E10000024,106829.3092,2019-06-01,East Midlands,E12000004
Nottinghamshire,E10000024,107978.4134,2019-07-01,East Midlands,E12000004
Nottinghamshire,E10000024,107931.2443,2019-08-01,East Midlands,E12000004
Oxfordshire,E10000025,218025.3887,2016-09-01,South East,E12000008
Oxfordshire,E10000025,217807.9669,2016-10-01,South East,E12000008
Oxfordshire,E10000025,218099.0629,2016-11-01,South East,E12000008
Oxfordshire,E10000025,218741.8767,2016-12-01,South East,E12000008
Oxfordshire,E10000025,218977.7683,2017-01-01,South East,E12000008
Oxfordshire,E10000025,218191.6312,2017-02-01,South East,E12000008
Oxfordshire,E10000025,219810.7752,2017-03-01,South East,E12000008
Oxfordshire,E10000025,221288.5795,2017-04-01,South East,E12000008
Oxfordshire,E10000025,222766.8345,2017-05-01,South East,E12000008
Oxfordshire,E10000025,222831.7353,2017-06-01,South East,E12000008
